time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1998-04-05T15:52:20.070Z,43.185,12.719,10,4.7,mb,,,,1.16,us,usp0008jkz,2014-11-07T01:04:56.972Z,"6 km SW of Gualdo Tadino, Italy",earthquake,,,,23,reviewed,us,us
1998-04-12T10:55:32.500Z,46.245,13.652,10,5.6,mwc,,,,1.23,us,usp0008jyj,2022-04-29T17:23:50.991Z,"5 km E of Kobarid, Slovenia",earthquake,,,,,reviewed,us,hrv
1998-05-06T02:52:59.910Z,46.236,13.708,10,4.6,mb,,,,1.21,us,usp0008mj6,2014-11-07T01:05:10.864Z,"6 km NNW of Tolmin, Slovenia",earthquake,,,,5,reviewed,us,us
1998-05-18T17:19:04.820Z,39.253,15.108,279.9,5.5,mwb,,,,1.03,us,usp0008nbf,2016-11-09T22:33:15.145Z,"74 km WSW of Cittadella del Capo, Italy",earthquake,,,,,reviewed,us,us
1998-05-28T09:32:19.080Z,46.243,13.043,10,4.5,mb,,,,1.15,us,usp0008nuy,2014-11-07T01:05:16.422Z,"3 km WSW of Osoppo, Italy",earthquake,,,,2,reviewed,us,us
1998-06-20T02:25:48.060Z,38.425,12.671,10,4.7,mb,,,,1.38,us,usp0008q5h,2014-11-07T01:05:25.683Z,"28 km NNW of San Vito Lo Capo, Italy",earthquake,,,,27,reviewed,us,us
1998-06-21T12:59:04.010Z,38.43,12.67,10,4.5,mb,,,,1.29,us,usp0008q83,2014-11-07T01:05:26.005Z,"29 km NNW of San Vito Lo Capo, Italy",earthquake,,,,12,reviewed,us,us
1998-07-30T16:07:37.080Z,36.626,7.296,10,4.5,mb,,,,1.14,us,usp0008sfs,2014-11-07T01:05:39.663Z,"18 km NW of Héliopolis, Algeria",earthquake,,,,4,reviewed,us,us
1998-08-15T05:18:08.880Z,42.408,12.981,10,4.8,mb,,,,0.93,us,usp0008t9n,2014-11-07T01:05:49.028Z,"3 km NE of Cittaducale, Italy",earthquake,,,,13,reviewed,us,us
1998-09-09T11:27:59.310Z,40.035,15.98,10,5.6,mwc,,,,1.05,us,usp0008unt,2022-04-29T17:41:41.859Z,"2 km NNE of Castelluccio Superiore, Italy",earthquake,,,,,reviewed,us,hrv
1998-09-14T05:24:47.990Z,38.462,13.605,10,4.9,mb,,,,,us,usp0008uws,2014-11-07T01:06:02.903Z,"40 km N of Santa Flavia, Italy",earthquake,,,,28,reviewed,rom,us
1998-09-22T23:23:36.150Z,41.8,15.916,10,4.5,ml,,,,,us,usp0008vcf,2014-11-07T01:06:05.338Z,"6 km SE of Carpino, Italy",earthquake,,,,,reviewed,rom,pdg
1998-11-30T23:34:29.300Z,36.27,8.69,33,4.6,mblg,,,,1.3,us,usp0008z07,2014-11-07T01:06:31.659Z,"7 km WSW of Nibbar, Tunisia",earthquake,,,,,reviewed,us,mdd
1998-12-03T16:35:45.450Z,36.116,8.794,10,4.9,mb,,,,0.91,us,usp0008z48,2014-11-07T01:06:35.593Z,"10 km SE of El Kef, Tunisia",earthquake,,,,7,reviewed,us,us
1998-12-13T22:58:09.220Z,39.676,13.4,472.5,4.6,mb,,,,0.94,us,usp0008zk7,2014-11-07T01:06:39.044Z,"108 km N of Ustica, Italy",earthquake,,3.1,,6,reviewed,us,us
1999-02-14T05:57:53.750Z,46.852,7.132,10,4.7,ml,,,,1.28,us,usp00092sj,2020-09-15T20:35:58.536Z,"3 km NNE of Belfaux, Switzerland",earthquake,,,,,reviewed,us,ldg
1999-07-07T17:16:10.810Z,44.292,10.896,10,4.7,mb,,,,1.01,us,usp0009b7v,2014-11-07T01:08:04.224Z,"4 km WNW of Montese, Italy",earthquake,,,,24,reviewed,us,us
1999-09-14T15:47:24.770Z,39.833,15.202,296.9,4.8,mb,,,,1.08,us,usp0009eeg,2014-11-07T01:08:28.677Z,"23 km SW of Marina di Camerota, Italy",earthquake,,1.8,,76,reviewed,us,us
1999-10-10T15:35:51.080Z,42.672,13.189,10,4.7,mb,,,,,us,usp0009fp5,2014-11-07T01:08:41.225Z,"5 km WSW of Accumoli, Italy",earthquake,,,,8,reviewed,rom,us
1999-10-23T02:06:00.540Z,38.836,14.653,302.5,4.8,mb,,,,0.74,us,usp0009gf3,2014-11-07T01:08:45.669Z,"32 km NNW of Malfa, Italy",earthquake,,1.3,,43,reviewed,us,us
1999-12-29T20:42:36.420Z,46.601,10.308,10,4.8,mb,,,,1.16,us,usp0009kf7,2014-11-07T01:09:12.371Z,"12 km N of Isolaccia, Italy",earthquake,,,,17,reviewed,us,us
1999-12-30T18:34:37.930Z,38.286,11.855,10,4.9,mb,,,,1.23,us,usp0009kh5,2014-11-07T01:09:12.764Z,"57 km NW of Favignana, Italy",earthquake,,,,24,reviewed,us,us
2000-03-11T10:35:26.890Z,41.932,12.916,10,4.7,mb,,,,1.16,us,usp0009pjj,2014-11-07T01:09:40.732Z,"southern Italy",earthquake,,,,16,reviewed,us,us
2000-03-30T02:24:32.620Z,39.096,13.775,410.4,4.5,mb,,,,0.91,us,usp0009qfy,2014-11-07T01:09:46.083Z,"66 km NE of Ustica, Italy",earthquake,,3.5,,39,reviewed,us,us
2000-03-30T09:32:17.850Z,39.503,15.839,266.8,4.6,mb,,,,0.98,us,usp0009qgk,2014-11-07T01:09:46.273Z,"7 km SSW of Cittadella del Capo, Italy",earthquake,,1.7,,51,reviewed,us,us
2000-04-01T18:08:03.850Z,42.84,11.685,10,4.5,mb,,,,1.13,us,usp0009qn7,2014-11-07T01:09:49.509Z,"1 km SSW of Piancastagnaio, Italy",earthquake,,,,26,reviewed,us,us
2000-04-06T17:40:38.270Z,46.605,10.33,5,4.5,mb,,,,1.11,us,usp0009qx7,2014-11-07T01:09:52.028Z,"11 km WSW of Tubre, Italy",earthquake,,,,5,reviewed,us,us
2000-04-26T13:37:48.310Z,40.976,10.101,10,5.1,mb,,,,1.15,us,usp0009rx1,2014-11-07T01:09:57.114Z,"39 km E of Golfo Aranci, Italy",earthquake,,,,47,reviewed,us,us
2000-05-06T22:07:00.590Z,44.143,11.967,10,4.5,mb,,,,1.08,us,usp0009sgm,2014-11-07T01:10:04.557Z,"1 km W of Fiumana, Italy",earthquake,,,,11,reviewed,us,us
2000-05-07T00:44:06.280Z,44.337,11.962,10,4.6,ml,,,,,us,usp0009sh1,2014-11-07T01:10:04.911Z,"3 km SE of Granarolo, Italy",earthquake,,,,,reviewed,rom,grf
2000-05-07T00:44:46.960Z,44.35,11.987,10,4.5,mb,,,,0.92,us,usp0009sh2,2014-11-07T01:10:04.923Z,"4 km ESE of Granarolo, Italy",earthquake,,,,8,reviewed,us,us
2000-05-08T12:29:55.930Z,44.341,11.956,10,4.7,mb,,,,0.91,us,usp0009smk,2014-11-07T01:10:05.693Z,"2 km SE of Granarolo, Italy",earthquake,,,,8,reviewed,us,us
2000-05-08T12:30:06.900Z,44.317,11.909,10,4.8,mb,,,,0.84,us,usp0009smn,2014-11-07T01:10:05.733Z,"3 km NE of Faenza, Italy",earthquake,,,,9,reviewed,us,us
2000-05-09T17:51:19.440Z,44.316,12.001,10,4.5,mb,,,,,us,usp0009spt,2014-11-07T01:10:06.133Z,"7 km SE of Granarolo, Italy",earthquake,,,,1,reviewed,rom,us
2000-05-10T16:52:09.810Z,44.315,12.002,10,5.1,mwc,,,,1.22,us,usp0009sr1,2022-04-29T18:38:39.863Z,"7 km SE of Granarolo, Italy",earthquake,,,,,reviewed,us,hrv
2000-05-11T11:57:15.030Z,44.34,11.912,10,4.6,mb,,,,1.23,us,usp0009ssm,2014-11-07T01:10:06.965Z,"northern Italy",earthquake,,,,7,reviewed,us,us
2000-06-18T07:42:06.520Z,44.759,10.798,10,4.5,mb,104,,,1.04,us,usp0009ush,2014-11-07T01:10:23.274Z,"1 km SE of Correggio, Italy",earthquake,,,,18,reviewed,us,us
2000-06-22T12:16:31.680Z,43.301,12.48,10,4.8,mb,160,,,1.13,us,usp0009uz5,2014-11-07T01:10:24.123Z,"8 km WSW of Cipolleto, Italy",earthquake,,,,22,reviewed,us,us
2000-08-21T17:14:26.980Z,44.866,8.476,10,4.9,mwc,263,,,1.32,us,usp0009yw6,2020-09-15T21:36:32.743Z,"1 km WNW of Oviglio, Italy",earthquake,,,,,reviewed,us,hrv
2000-09-02T05:16:59.650Z,43.255,12.994,33,4.6,mb,144,,,1.15,us,usp0009zjc,2014-11-07T01:10:59.657Z,"1 km WSW of Matelica, Italy",earthquake,,,,14,reviewed,us,us
2000-10-03T01:12:34.540Z,44.272,10.802,10,4.5,ml,144,,,1.29,us,usp000a15w,2014-11-07T01:11:12.372Z,"5 km NNE of Sestola, Italy",earthquake,,,,,reviewed,us,str
2001-01-04T22:20:59.530Z,38.954,14.746,312.4,4.6,mb,218,,,1.08,us,usp000a755,2014-11-07T01:11:51.916Z,"42 km N of Malfa, Italy",earthquake,,3.5,,34,reviewed,us,us
2001-02-25T18:34:42.190Z,43.455,7.466,8.7,4.6,mb,196,,,,us,usp000aac3,2014-11-07T01:12:11.916Z,"28 km SSE of Saint-Jean-Cap-Ferrat, France",earthquake,,,,21,reviewed,gen,us
2001-03-03T01:54:51.910Z,40.822,10.037,10,4.8,mb,101,,,1.1,us,usp000aat4,2014-11-07T01:12:17.364Z,"31 km ENE of Budoni, Italy",earthquake,,,,13,reviewed,us,us
2001-03-14T07:09:52.260Z,43.567,8.123,18.9,4.6,mb,120,,,,us,usp000abch,2014-11-07T01:12:21.002Z,"34 km SSE of San Lorenzo al Mare, Italy",earthquake,,,,3,reviewed,gen,us
2001-05-17T11:43:57.860Z,38.958,15.526,239.5,5.2,mwr,397,,,1.02,us,usp000af26,2014-11-07T01:12:48.212Z,"43 km NW of Santa Domenica, Italy",earthquake,,1.7,,,reviewed,us,csem
2001-07-17T15:06:15.240Z,46.735,11.201,10,4.7,mwr,321,,,1.24,us,usp000ajqv,2022-04-29T19:47:53.136Z,"3 km NNE of Rifiano, Italy",earthquake,,,,,reviewed,us,csem
2001-07-18T22:47:10.190Z,44.837,8.402,0,4.7,mb,230,,,,us,usp000ajt3,2014-11-07T01:13:18.673Z,"3 km S of Masio, Italy",earthquake,,,,17,reviewed,gen,us
2001-08-12T14:22:25.130Z,35.904,9.846,33,4.6,mb,103,,,1.13,us,usp000amb1,2014-11-07T01:13:32.030Z,"16 km WSW of Sbikha, Tunisia",earthquake,,,,22,reviewed,us,us
2001-10-01T06:36:23.610Z,46.611,10.322,10,4.5,mb,167,,,1.13,us,usp000aq2j,2014-11-07T01:13:54.323Z,"11 km WSW of Tubre, Italy",earthquake,,,,1,reviewed,us,us
2001-10-18T18:08:31.640Z,38.531,14.989,242.2,4.6,mb,221,,,1.15,us,usp000ar6t,2014-11-07T01:14:00.758Z,"Sicily, Italy",earthquake,,2.7,,28,reviewed,us,us
2001-11-07T09:40:43.300Z,41.341,10.154,10,4.6,mb,178,,,1.08,us,usp000asdm,2014-11-07T01:14:12.778Z,"56 km ENE of Porto Cervo, Italy",earthquake,,,,15,reviewed,us,us
2001-11-25T19:34:18.020Z,37.765,13.955,10,4.9,mb,169,,,1.24,us,usp000atfv,2014-11-07T01:14:18.247Z,"6 km SW of Polizzi Generosa, Italy",earthquake,,,,42,reviewed,us,us
2001-11-26T00:56:54.870Z,43.603,12.069,10,4.6,mb,306,,,1.22,us,usp000atg4,2014-11-07T01:14:18.298Z,"5 km NW of Santa Fiora, Italy",earthquake,,,,25,reviewed,us,us
2001-12-13T01:53:41.650Z,35.085,7.47,10,4.6,mb,31,,,1.19,us,usp000auh4,2014-11-07T01:14:28.301Z,"33 km SW of Cheria, Algeria",earthquake,,,,1,reviewed,us,us
2001-12-31T15:30:08.640Z,44.962,15.114,10,4.5,ml,85,,,0.95,us,usp000avkz,2014-11-07T01:14:33.443Z,"4 km SSW of Brinje, Croatia",earthquake,,,,,reviewed,us,str
2002-01-11T19:27:04.020Z,36.378,10.917,10,4.5,mb,31,,,1.2,us,usp000aw8n,2014-11-07T01:14:40.706Z,"13 km SE of El Maamoura, Tunisia",earthquake,,,,2,reviewed,us,us
2002-01-31T08:48:38.900Z,35.308,6.357,33,4.6,mb,51,,,0.96,us,usp000axh3,2014-11-07T01:14:47.144Z,"5 km N of Arris, Algeria",earthquake,,,,5,reviewed,us,us
2002-02-14T03:18:01.390Z,46.374,13.169,10,4.7,mb,260,,,1.21,us,usp000aye8,2014-11-07T01:14:54.851Z,"4 km SSW of Moggio di Sotto, Italy",earthquake,,,,39,reviewed,us,us
2002-02-21T14:36:11.900Z,43.761,12.046,7.5,4.5,ml,148,,,,us,usp000aywa,2014-11-07T01:14:57.026Z,"4 km SE of Verghereto, Italy",earthquake,,,,,reviewed,rom,str
2002-04-05T15:27:31.270Z,36.653,7.076,10,5,mb,25,,,0.93,us,usp000b1sw,2014-11-07T01:15:21.578Z,"9 km SSW of Azzaba, Algeria",earthquake,,,,5,reviewed,us,us
2002-04-17T06:42:54.300Z,39.7,16.843,5,5.3,mwc,296,,,,us,usp000b2jt,2022-05-02T15:50:20.696Z,"12 km NNE of Mirto, Italy",earthquake,,,,,reviewed,rom,hrv
2002-06-02T13:37:19.100Z,45.628,14.229,10,4.6,ml,93,,,0.77,us,usp000b5du,2014-11-07T01:15:44.953Z,"6 km SSE of Pivka, Slovenia",earthquake,,,,,reviewed,us,str
2002-06-24T01:20:36.670Z,35.85,9.885,10,5.2,mwc,267,,,1.3,us,usp000b6ts,2022-05-02T16:01:46.100Z,"15 km SW of Sbikha, Tunisia",earthquake,,,,,reviewed,us,hrv
2002-09-06T01:21:28.600Z,38.381,13.701,5,6,mwc,528,,,,us,usp000bbb2,2022-05-02T16:07:26.244Z,"34 km NNE of Santa Flavia, Italy",earthquake,,,,,reviewed,rom,hrv
2002-09-06T01:45:30.300Z,38.435,13.731,4.2,4.5,mb,180,,,,us,usp000bbbd,2014-11-07T01:16:27.128Z,"40 km NNE of Santa Flavia, Italy",earthquake,,,,16,reviewed,rom,us
2002-09-20T23:06:03.800Z,38.455,13.742,5,4.5,mb,180,,,,us,usp000bcs3,2014-11-07T01:16:33.132Z,"Sicily, Italy",earthquake,,,,9,reviewed,rom,us
2002-09-27T06:10:44.900Z,38.437,13.695,5,5.3,mwc,294,,,,us,usp000bd72,2022-05-02T16:09:51.507Z,"39 km NNE of Santa Flavia, Italy",earthquake,,,,,reviewed,rom,hrv
2002-09-28T02:46:46.300Z,38.468,13.709,5,4.6,mb,231,,,,us,usp000bd9r,2014-11-07T01:16:35.301Z,"43 km NNE of Santa Flavia, Italy",earthquake,,,,27,reviewed,rom,us
2002-10-23T11:01:28.740Z,42.612,17.157,16.3,4.6,mb,177,,,,us,usp000bf2q,2014-11-07T01:16:47.884Z,"27 km SE of Lastovo, Croatia",earthquake,,,,16,reviewed,pdg,us
2002-10-31T10:32:58.770Z,41.789,14.872,10,5.9,mwb,471,,,1.25,us,usp000bfqg,2022-05-02T16:13:21.296Z,"4 km WSW of Larino, Italy",earthquake,,,,,reviewed,us,us
2002-11-01T15:09:00.810Z,41.726,14.875,10,5.8,mwb,454,,,1.35,us,usp000bftq,2022-05-02T16:14:44.492Z,"2 km ESE of Casacalenda, Italy",earthquake,,,,,reviewed,us,us
2002-11-01T15:19:52.360Z,41.746,14.762,10,4.5,mb,89,,,1.44,us,usp000bfts,2014-11-07T01:16:54.789Z,"2 km SE of Lupara, Italy",earthquake,,,,3,reviewed,us,us
2002-11-01T17:21:31.490Z,41.868,14.827,10,4.5,mb,163,,,1.32,us,usp000bfu2,2014-11-07T01:16:54.890Z,"3 km SSW of Montecilfone, Italy",earthquake,,,,11,reviewed,us,us
2002-11-02T10:57:43.170Z,44.581,12.165,10,5,ml,162,,,1.2,us,usp000bfwh,2014-11-07T01:16:56.229Z,"4 km N of Sant'Alberto, Italy",earthquake,,,,,reviewed,us,zamg
2002-11-12T09:27:47.720Z,41.664,14.771,10,4.5,mb,118,,,1.21,us,usp000bhhb,2014-11-07T01:17:07.004Z,"3 km N of Campolieto, Italy",earthquake,,,,3,reviewed,us,us
2002-11-13T10:48:03.590Z,45.606,10.169,10,4.9,ml,127,,,0.95,us,usp000bhkv,2014-11-07T01:17:07.428Z,"1 km W of San Vigilio, Italy",earthquake,,,,,reviewed,us,grf
2002-12-01T16:18:02.000Z,38.719,14.842,296.5,4.5,mb,250,,,,us,usp000bjvh,2014-11-07T01:17:16.452Z,"15 km N of Malfa, Italy",earthquake,,,,71,reviewed,rom,us
2003-01-17T03:18:19.290Z,44.979,14.648,10,4.6,ml,226,,,1.33,us,usp000bnpe,2014-11-07T01:17:35.966Z,"4 km SSE of Punat, Croatia",earthquake,,,,,reviewed,us,zamg
2003-01-26T19:57:03.200Z,43.883,11.96,6.5,4.7,mb,214,,,,us,usp000bp7z,2021-10-20T18:05:25.230Z,"3 km NNW of San Piero in Bagno, Italy",earthquake,,,,12,reviewed,rom,us
2003-01-26T20:01:15.400Z,43.887,11.95,6.7,4.6,mb,162,,,,us,usp000bp80,2014-11-07T01:17:38.376Z,"3 km NW of San Piero in Bagno, Italy",earthquake,,,,17,reviewed,rom,us
2003-01-26T20:15:03.100Z,43.875,11.954,7,4.7,mb,211,,,,us,usp000bp82,2014-11-07T01:17:38.396Z,"2 km NW of San Piero in Bagno, Italy",earthquake,,,,10,reviewed,rom,us
2003-03-27T16:10:36.410Z,43.15,15.335,10,5,mwc,313,14.3,,1.18,us,usp000btn0,2016-11-09T22:10:26.742Z,"62 km W of Komiža, Croatia",earthquake,,,,,reviewed,us,hrv
2003-03-29T17:42:15.700Z,43.109,15.464,10,5.5,mwc,525,15.2,,,us,usp000btsh,2022-05-02T16:28:31.245Z,"51 km W of Komiža, Croatia",earthquake,,,,,reviewed,rom,hrv
2003-03-30T11:09:59.900Z,43.169,15.527,10,4.5,mb,224,20.3,,,us,usp000btwg,2014-11-07T01:18:10.379Z,"48 km WNW of Komiža, Croatia",earthquake,,,,25,reviewed,rom,us
2003-04-01T10:55:21.330Z,43.115,15.233,10,4.8,mb,116,95.3,,1.33,us,usp000bu35,2014-11-07T01:18:13.504Z,"70 km W of Komiža, Croatia",earthquake,,,,3,reviewed,us,us
2003-04-03T22:30:11.400Z,43.151,15.43,10,4.6,mb,135,24.9,,,us,usp000bu9x,2014-11-07T01:18:15.935Z,"Adriatic Sea",earthquake,,,,7,reviewed,rom,us
2003-04-11T09:26:58.250Z,44.792,8.892,4,5,mb,356,23.4,,,us,usp000buxn,2020-09-18T19:22:26.624Z,"1 km SSW of Carezzano Maggiore, Italy",earthquake,,,,52,reviewed,gen,us
2003-04-27T19:12:38.300Z,43.26,15.539,10,4.5,ml,188,18,,,us,usp000bw3e,2014-11-07T01:18:26.603Z,"45 km SW of Rogoznica, Croatia",earthquake,,,,,reviewed,rom,bud
2003-04-29T15:13:06.200Z,43.254,15.571,10,4.6,mb,249,22,,,us,usp000bw7m,2014-11-07T01:18:27.454Z,"44 km SW of Rogoznica, Croatia",earthquake,,,,14,reviewed,rom,us
2003-05-10T06:42:49.850Z,43.911,16.982,10,4.5,mb,288,20.8,,1.13,us,usp000bwyg,2014-11-07T01:18:35.922Z,"9 km NNW of Livno, Bosnia and Herzegovina",earthquake,,,,16,reviewed,us,us
2003-06-21T09:00:20.830Z,43.072,15.305,10,4.5,mb,163,95.7,,1.12,us,usp000c0fp,2014-11-07T01:18:58.288Z,"64 km W of Komiža, Croatia",earthquake,,,,12,reviewed,us,us
2003-08-02T10:18:38.400Z,43.015,17.697,10,4.7,mb,223,57.7,,1.25,us,usp000c3x2,2014-11-07T01:19:25.641Z,"5 km SE of Metkovi?, Croatia",earthquake,,,,22,reviewed,us,us
2003-09-14T21:42:51.860Z,44.329,11.45,10,5.3,mwc,288,20.1,,1.09,us,usp000c7h4,2022-05-02T16:43:25.672Z,"3 km E of Monterenzio, Italy",earthquake,,,,,reviewed,us,hrv
2003-09-20T11:50:49.870Z,36.787,7.241,10,4.6,mb,146,135.1,,1.18,us,usp000c834,2014-11-07T01:19:52.587Z,"13 km ENE of Azzaba, Algeria",earthquake,,,,4,reviewed,us,us
2003-11-14T00:22:00.990Z,40.388,14.331,365.8,4.6,mb,269,44.1,,1.04,us,usp000cctv,2014-11-07T01:20:28.451Z,"19 km SSE of Capri, Italy",earthquake,,1.8,,64,reviewed,us,us
2003-12-07T10:20:33.000Z,44.162,12.18,9.2,4.5,mb,291,28.9,,,us,usp000ceqx,2014-11-07T01:20:42.354Z,"1 km SE of Panighina, Italy",earthquake,,,,3,reviewed,rom,us
2004-05-05T13:39:43.860Z,38.507,14.814,228.9,5.5,mwb,651,21.2,,1.22,us,usp000cu7w,2022-05-02T17:10:35.384Z,"5 km S of Leni, Italy",earthquake,,,,,reviewed,us,us
2004-05-23T15:19:07.960Z,43.406,17.447,10,5,mwc,465,13,,1.18,us,usp000cw01,2022-05-02T17:12:32.654Z,"3 km WNW of Ko?erin, Bosnia and Herzegovina",earthquake,,,,,reviewed,us,hrv
2004-06-11T03:46:46.400Z,41.912,16.166,24.9,4.5,ml,166,41.2,,,us,usp000cxnm,2014-11-07T01:22:36.229Z,"3 km N of Vieste, Italy",earthquake,,,,,reviewed,rom,str
2004-07-12T13:04:07.160Z,46.296,13.641,7.7,5.2,mwc,476,6.5,,1,us,usp000d00p,2022-05-02T17:17:25.554Z,"7 km NE of Kobarid, Slovenia",earthquake,,2.4,,,reviewed,us,hrv
2004-09-19T01:58:46.800Z,40.315,12.951,460.4,4.5,mb,243,50.3,,0.91,us,usp000d4m8,2014-11-07T01:23:30.947Z,"Tyrrhenian Sea",earthquake,,2.2,,75,reviewed,us,us
2004-11-24T22:59:40.050Z,45.626,10.559,17.2,5.1,mwc,529,19.1,,1.07,us,usp000d94j,2022-07-14T19:31:18.176Z,"0 km WNW of Gardone Riviera, Italy",earthquake,,3.6,,,reviewed,us,hrv
2004-11-25T06:21:19.780Z,43.167,15.364,21.9,5.3,mwc,499,8.6,,1.11,us,usp000d951,2022-07-14T19:27:50.525Z,"60 km WNW of Komiža, Croatia",earthquake,,,,,reviewed,us,hrv
2004-12-03T08:13:14.900Z,43.087,15.504,10,4.8,mwc,267,15.3,,,us,usp000d9wk,2016-11-10T00:54:01.022Z,"48 km W of Komiža, Croatia",earthquake,,,,,reviewed,rom,hrv
2004-12-04T02:16:11.300Z,43.082,15.459,10,4.5,mb,200,23.6,,,us,usp000d9y6,2014-11-07T01:24:13.077Z,"51 km W of Komiža, Croatia",earthquake,,,,2,reviewed,rom,us
2004-12-18T09:12:48.210Z,40.893,10.146,10,5.1,mb,273,60.6,,1.04,us,usp000daye,2014-11-07T01:24:18.867Z,"42 km ENE of San Teodoro, Italy",earthquake,,,,25,reviewed,us,us
2005-02-07T20:05:37.470Z,36.097,10.907,10,4.7,mb,124,100,,0.94,us,usp000dfp6,2014-11-07T01:24:57.055Z,"36 km NNE of Skanes, Tunisia",earthquake,,,,20,reviewed,us,us
2005-02-07T20:46:26.440Z,36.225,10.874,10,5.1,ms,125,88.4,,0.98,us,usp000dfp7,2014-11-07T01:24:57.086Z,"26 km SSE of Douane, Tunisia",earthquake,,,,13,reviewed,us,us
2005-04-18T10:59:18.860Z,44.707,9.349,0.1,4.9,mb,153,52.6,,,us,usp000dnp3,2014-11-07T01:25:37.787Z,"2 km WSW of Marsaglia, Italy",earthquake,,,,4,reviewed,gen,us
2005-07-03T23:44:42.760Z,42.681,17.37,5,4.5,mb,156,42.3,,1.21,us,usp000dufb,2014-11-07T01:26:24.622Z,"31 km SSE of Lumbarda, Croatia",earthquake,,,,14,reviewed,us,us
2005-07-26T03:32:19.000Z,40.017,12.694,514.2,5,mb,354,28.8,,0.89,us,usp000dvxv,2014-11-07T01:26:33.622Z,"100 km SSW of Ponza, Italy",earthquake,,1.8,,67,reviewed,us,us
2005-08-14T07:06:53.300Z,38.875,15.495,222.4,4.5,mb,273,35.5,,,us,usp000dxa8,2014-11-07T01:26:48.973Z,"39 km NW of Santa Domenica, Italy",earthquake,,,,87,reviewed,rom,us
2005-08-22T12:02:08.600Z,41.47,12.53,10,4.8,mwc,312,71.4,,,us,usp000dxud,2022-07-14T15:03:13.771Z,"6 km SW of Lavinio, Italy",earthquake,,,,,reviewed,csem,hrv
2005-09-08T11:27:17.400Z,46,6.9,7,4.6,mwc,354,11.3,,,us,usp000dz00,2022-07-14T14:56:03.154Z,"8 km NNE of Chamonix-Mont-Blanc, France",earthquake,,,,,reviewed,zur,hrv
2006-04-17T02:44:05.800Z,39.572,17.14,10,4.5,mb,341,38.3,,,us,usp000eeqs,2014-11-07T01:28:51.080Z,"15 km NE of Torretta, Italy",earthquake,,,,49,reviewed,rom,us
2006-05-29T02:20:06.200Z,41.801,15.903,31.2,4.7,mwc,428,23.3,,,us,usp000ej6w,2016-11-10T01:23:04.205Z,"6 km SE of Carpino, Italy",earthquake,,,,,reviewed,rom,hrv
2006-10-04T17:34:20.500Z,42.074,15.746,36.8,4.9,ml,202,23.5,,,us,usp000eug8,2014-11-07T01:30:30.319Z,"19 km NW of Rodi Garganico, Italy",earthquake,,,,,reviewed,rom,the
2006-10-26T14:28:37.310Z,38.649,15.39,212,5.8,mwc,675,15.1,,1.05,us,usp000ew2z,2022-07-14T09:09:03.642Z,"40 km W of San Nicolò, Italy",earthquake,,,,,reviewed,us,gcmt
2006-11-05T17:15:00.320Z,39.747,13.748,429.5,5,mb,410,38.9,,0.98,us,usp000ewpg,2014-11-07T01:30:45.594Z,"97 km SSW of Anacapri, Italy",earthquake,,1.5,,133,reviewed,us,us
2006-11-23T13:31:56.410Z,35.965,12.939,10,4.8,mb,135,74.2,,1.43,us,usp000eymp,2014-11-07T01:30:56.078Z,"59 km NNE of Lampedusa, Italy",earthquake,,,,25,reviewed,us,us
2006-12-10T11:03:42.000Z,41.94,16.2,35.4,4.6,mb,331,20.5,,,us,usp000ezym,2014-11-07T01:31:06.818Z,"6 km NNE of Vieste, Italy",earthquake,,,,7,reviewed,rom,us
2007-02-05T08:30:05.590Z,45.106,14.928,10,4.9,ml,245,15,,1.07,us,usp000f4ac,2014-11-07T01:31:34.704Z,"11 km ESE of Novi Vinodolski, Croatia",earthquake,,,,,reviewed,us,pdg
2007-05-13T22:42:17.220Z,36.743,9.799,0,4.5,m,14,287.2,,,us,usp000fbxj,2014-11-07T01:32:27.964Z,"7 km SSW of El Battan, Tunisia",earthquake,,,,,reviewed,mdd,mdd
2007-07-04T23:55:32.000Z,38.8,15.2,279,5.2,mwc,558,17,,,us,usp000ffgq,2016-11-10T01:41:50.381Z,"39 km NE of Santa Marina Salina, Italy",earthquake,,,,,reviewed,rom,gcmt
2007-07-18T10:54:11.600Z,43.741,15.174,3,4.7,ml,294,17.7,,,us,usp000fgj2,2014-11-07T01:32:59.852Z,"22 km S of Sali, Croatia",earthquake,,,,,reviewed,zag,pdg
2007-10-18T15:41:20.900Z,43.23,17.827,13.9,4.5,mb,287,35.1,,,us,usp000fqub,2022-07-14T02:00:47.994Z,"5 km WSW of Blagaj, Bosnia and Herzegovina",earthquake,,,,7,reviewed,pdg,us
2007-12-01T07:14:25.240Z,40.014,15.787,256.3,4.7,mb,410,19.7,,1.12,us,usp000ftn5,2014-11-07T01:34:18.928Z,"1 km SE of Trecchina, Italy",earthquake,,,,118,reviewed,us,us
2008-02-20T08:06:19.100Z,41.582,13.78,8.5,4.6,mb,169,28.9,,,us,usp000fzat,2014-11-07T01:34:59.172Z,"3 km W of Belmonte Castello, Italy",earthquake,,,,16,reviewed,rom,us
2008-03-01T07:43:13.000Z,44.063,11.253,3.8,4.8,mwc,290,18.4,,,us,usp000g0cd,2022-07-13T21:09:58.874Z,"6 km NNW of Galliano, Italy",earthquake,,,,,reviewed,rom,gcmt
